listing_id,building_name,full_address,street,city,state,zip,lat,lon,dist_to_campus_km,unit_label,beds,baths,sqft,rent_raw,rent_min,rent_max,price_type,is_per_bed,is_shared_bedroom,year_built,num_units,building_type,stories,has_in_unit_laundry,has_on_site_laundry,has_dishwasher,has_ac,has_heat_included,has_water_included,has_internet_included,is_furnished,has_gym,has_pool,has_rooftop_or_clubroom,has_parking_available,has_garage,pets_allowed,is_student_branded,available_date,lease_term,property_manager,scrape_date,source_url
umn_83713,"1602 Hennepin AveMinneapolis, MN 55403 1602 Hennepin AveMinneapolis, MN 55403         5 Bed  closeclose 111111111111111111111111111","1602 Hennepin Ave, Minneapolis, MN 55403",1602 Hennepin Ave,Minneapolis,MN,55403,44.9726556,-93.2858083,3.93,,5.0,2.5,,$3000,3000.0,3000.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.146966,#
umn_61953,"Trademark Apartments 1119 4th ST SE, Minneapolis, MN 55414, USA         Studio  closeclose 1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111","1119 4th ST SE, Minneapolis, MN 55414",1119 4th ST SE,Minneapolis,MN,55414,44.9820641,-93.2395021,1.04,,1.0,,,$995,995.0,995.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.164671,#
umn_38210,"Updated 5-Bedroom House Close to U of M Campus 1091 15th Ave SE, Minneapolis, MN 55414, USA         5 Bed  closeclose 11111111111111111111111111111","1091 15th Ave SE, Minneapolis, MN 55414",1091 15th Ave SE,Minneapolis,MN,55414,44.990703,-93.23089,2.0,,5.0,,,$3395,3395.0,3395.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.184432,#
umn_9554,"The Wolf Lodge 1323 8th St SE, Minneapolis, MN  55414, United States         5 Bed   1","1323 8th St SE, Minneapolis, MN 55414",1323 8th St SE,Minneapolis,MN,55414,44.9848721,-93.2335773,1.32,,5.0,,,$3650,3650.0,3650.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.200531,#
umn_9573,"608/610 13th Avenue SE 610 13th Ave SE, Minneapolis, MN  55414, United States         5 Bed  closeclose 1111111111111111111111111111111111111111111111111","610 13th Avenue SE 610 13th Ave SE, Minneapolis, MN 55414",610 13th Avenue SE 610 13th Ave SE,Minneapolis,MN,55414,,,,,5.0,,,$3900,3900.0,3900.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.218146,#
umn_49181,"Brook Avenue Housing Cooperative 1220 Brook Avenue, Minneapolis, MN 55414, USA         S - 3 Bed  closeclose 11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111","1220 Brook Avenue, Minneapolis, MN 55414",1220 Brook Avenue,Minneapolis,MN,55414,44.9865118,-93.2337551,1.5,,3.0,,,$1125,1125.0,1125.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.238384,#
umn_43710,3501-3509 Emerson Ave 3509 Emerson Ave S,"3509 Emerson Ave 3509 Emerson Ave S, Minneapolis, MN 55408",3509 Emerson Ave 3509 Emerson Ave S,Minneapolis,MN,55408,,,,,2.0,,,,,,unknown,,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.255042,#
umn_70588,"Dinkytown Row Homes (Building 1) 616 12th Ave SE, Minneapolis, MN 55414, USA         5 Bed  closeclose 11111111111111111111111","616 12th Ave SE, Minneapolis, MN 55414",616 12th Ave SE,Minneapolis,MN,55414,44.9837373,-93.2366463,1.18,,5.0,,,$4195,4195.0,4195.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.279183,#
umn_78104,"1018 18th Ave SE 1018 18th Ave SE, Minneapolis, MN 55414, USA         6 Bed  closeclose 1111","1018 18th Ave SE 1018 18th Ave SE, Minneapolis, MN 55414",1018 18th Ave SE 1018 18th Ave SE,Minneapolis,MN,55414,,,,,6.0,,,$4050,4050.0,4050.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.288021,#
umn_38278,"629 6th St SE 629 6th St SE, Minneapolis, MN 55414, USA         1 - 3 Bed  closeclose 111111111111111111111111111111111","629 6th St SE 629 6th St SE, Minneapolis, MN 55414",629 6th St SE 629 6th St SE,Minneapolis,MN,55414,,,,,1.0,,,$1100,1100.0,1100.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.304381,#
umn_115166,"1106 11th Ave SE 1106 11th Ave SE, Minneapolis, MN 55414         4 Bed  closeclose 11111111111111111","1106 11th Ave SE 1106 11th Ave SE, Minneapolis, MN 55414",1106 11th Ave SE 1106 11th Ave SE,Minneapolis,MN,55414,,,,,4.0,,,$2200,2200.0,2200.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.320100,#
umn_115170,"923 26th Ave SE 923 26th Ave SE, Minneapolis, MN 55414         5 Bed  closeclose 111","923 26th Ave SE 923 26th Ave SE, Minneapolis, MN 55414",923 26th Ave SE 923 26th Ave SE,Minneapolis,MN,55414,,,,,5.0,,,$2475,2475.0,2475.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.335556,#
umn_9590,"1319/1321 7th Street SE 1319 7th St SE, Minneapolis, MN  55414, United States         7 Bed  closeclose 1111111111111111111111111111111","1321 7th Street SE 1319 7th St SE, Minneapolis, MN 55414",1321 7th Street SE 1319 7th St SE,Minneapolis,MN,55414,,,,,7.0,,,$4650,4650.0,4650.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.351700,#
umn_71323,"728 8th St. SE and 804 8th Ave SE 728 SE 8th StMinneapolis, MN 55414         5 Bed  closeclose 11111111111111111111111","728 8th St. SE and 804 8th Ave SE 728 SE 8th St, Minneapolis, MN 55414",728 8th St. SE and 804 8th Ave SE 728 SE 8th St,Minneapolis,MN,55414,,,,,5.0,2.0,,$3375,3375.0,3375.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.367401,#
umn_9578,"1015 6th Street SE 1015 6th St SE, Minneapolis, MN  55414, United States         5 Bed   1","1015 6th Street SE 1015 6th St SE, Minneapolis, MN 55414",1015 6th Street SE 1015 6th St SE,Minneapolis,MN,55414,,,,,5.0,,,$3395,3395.0,3395.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.383487,#
umn_53325,"1127 4th St SE 1127 4th St SE, Minneapolis, MN 55414, USA         3 Bed  closeclose 11111111111111111","1127 4th St SE 1127 4th St SE, Minneapolis, MN 55414",1127 4th St SE 1127 4th St SE,Minneapolis,MN,55414,,,,,3.0,2.0,,$2195,2195.0,2195.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.399239,#
umn_115283,"1110 7th St SE Duplex 1110 7th St SE, Minneapolis, MN 55414, USA         7 Bed  closeclose 11111111111111111111111","1110 7th St SE Duplex 1110 7th St SE, Minneapolis, MN 55414",1110 7th St SE Duplex 1110 7th St SE,Minneapolis,MN,55414,,,,,7.0,,,$5600,5600.0,5600.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.415795,#
umn_229720,"House 27 1022 University Ave SE, Minneapolis, MN 55414, USA         5 Bed  closeclose 1111111111111111111","27 1022 University Ave SE, Minneapolis, MN 55414",27 1022 University Ave SE,Minneapolis,MN,55414,,,,,5.0,,,$645,645.0,645.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.430673,#
umn_58527,"1086 16th Ave SE Minneapolis, MN 55414 1086 16th Ave SE Minneapolis, MN 55414         3 Bed  closeclose 1111","1086 16th Ave SE, Minneapolis, MN 55414",1086 16th Ave SE,Minneapolis,MN,55414,44.9904489,-93.229381,2.0,,3.0,1.0,,$1650,1650.0,1650.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.446517,#
umn_232765,"813 5th St SE, Minneapolis, MN 55414, USA 813 5th St SE, Minneapolis, MN 55414, USA         5 Bed  closeclose 111111111111111111111111111111111","813 5th St SE, Minneapolis, MN 55414",813 5th St SE,Minneapolis,MN,55414,44.9847742,-93.2430562,1.41,,5.0,,,$2599,2599.0,2599.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.463109,#
umn_70922,907 27th Ave SE,"907 27th Ave SE, Minneapolis, MN 55414",907 27th Ave SE,Minneapolis,MN,55414,44.9866556,-93.2153612,2.21,,4.0,,,$2380,2380.0,2380.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.480109,#
umn_9715,"Elmwood Properties - 1720 Rollins Ave 1720 Rollins Avenue SE Minneapolis, MN 55414 USA         4 Bed  closeclose 111111111111111111111111111111111111111","1720 Rollins Ave 1720 Rollins Avenue SE, Minneapolis, MN 55414",1720 Rollins Ave 1720 Rollins Avenue SE,Minneapolis,MN,55414,,,,,4.0,2.0,,$2800,2800.0,2800.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.498161,#
umn_96287,"2098 Como AveSt Paul, MN 55108 2098 Como AveSt Paul, MN 55108         Room  closeclose 11111111111111111111111111111111111","2098 Como Ave, St Paul, MN 55108",2098 Como Ave,St Paul,MN,55108,44.9773401,-93.1888329,3.73,,1.0,,,$529,529.0,529.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.515770,#
umn_83279,"1415 5th St SE, Minneapolis, MN 55414, USA 1415 5th St SE, Minneapolis, MN 55414, USA         S - 2 Bed  closeclose 11111111111111111111111111111111111","1415 5th St SE, Minneapolis, MN 55414",1415 5th St SE,Minneapolis,MN,55414,44.9814224,-93.2345992,0.93,,2.0,,,$895,895.0,895.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.534053,#
umn_78141,"879 23rd Ave SE 879 23rd Ave SE, Minneapolis, MN 55414, USA         5 Bed  closeclose 1111111111111111111111111111111111111","879 23rd Ave SE 879 23rd Ave SE, Minneapolis, MN 55414",879 23rd Ave SE 879 23rd Ave SE,Minneapolis,MN,55414,,,,,5.0,,,$3495,3495.0,3495.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.550779,#
umn_105202,"1115 14th Ave 1115 14th Ave SE, Minneapolis, MN 55414         S - 1 Bed  closeclose 111111111111111111111111111","1115 14th Ave 1115 14th Ave SE, Minneapolis, MN 55414",1115 14th Ave 1115 14th Ave SE,Minneapolis,MN,55414,,,,,1.0,,,$930,930.0,930.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.568568,#
umn_39087,"Hub Minneapolis 311 Harvard Street SE, Minneapolis, MN 55414         S - 4 Bed  closeclose 111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111","311 Harvard Street SE, Minneapolis, MN 55414",311 Harvard Street SE,Minneapolis,MN,55414,44.9733501,-93.2301368,0.45,,4.0,,,,,,unknown,,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.588051,#
umn_9583,"1046 16th Avenue SE 1046 16th Ave SE, Minneapolis, MN  55414, United States         4 Bed  closeclose 111111111111111111111111111111111111111111111","1046 16th Avenue SE 1046 16th Ave SE, Minneapolis, MN 55414",1046 16th Avenue SE 1046 16th Ave SE,Minneapolis,MN,55414,,,,,4.0,4.0,,$2700,2700.0,2700.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.604645,#
umn_73572,"637 Ontario 637 Ontario St SE, Minneapolis, MN 55414, USA         5 Bed  closeclose 1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111","637 Ontario 637 Ontario St SE, Minneapolis, MN 55414",637 Ontario 637 Ontario St SE,Minneapolis,MN,55414,,,,,5.0,2.0,,$3000,3000.0,3000.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.629746,#
umn_26324,700 University Ave SE,"700 University Ave SE, Minneapolis, MN 55414",700 University Ave SE,Minneapolis,MN,55414,44.9709383,-93.2152922,1.64,,1.0,,,$1049,1049.0,1049.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.646874,#
umn_83459,"5 Bedroom House! 1070 16th Ave SE 1070 16th Ave SE, Minneapolis, MN 55414, USA         5 Bed  closeclose 11111","5 Bedroom House! 1070 16th Ave SE 1070 16th Ave SE, Minneapolis, MN 55414",5 Bedroom House! 1070 16th Ave SE 1070 16th Ave SE,Minneapolis,MN,55414,,,,,5.0,,,$450,450.0,450.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.663613,#
umn_50251,"412 4th St SE 412 4th St SE #101-104, Minneapolis, MN 55414, USA         5 Bed  closeclose 111111111111111111111","412 4th St SE 412 4th St SE #101-104, Minneapolis, MN 55414",412 4th St SE 412 4th St SE #101-104,Minneapolis,MN,55414,,,,,5.0,,,$3145,3145.0,3145.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.680208,#
umn_233114,"1425 6th St SE unit 2, Minneapolis, MN 55414, USA 1425 6th St SE unit 2, Minneapolis, MN 55414, USA         3 Bed  closeclose 1111111111111111111111111111111111111111111","1425 6th St SE unit 2, Minneapolis, MN 55414",1425 6th St SE unit 2,Minneapolis,MN,55414,,,,,3.0,,,$1650,1650.0,1650.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.696493,#
umn_115161,"1088 23rd Ave SE 1088 23rd Ave SE, Minneapolis, MN 55414         5 Bed  closeclose 1111111111111111111111111111111111111111111111111111111111111","1088 23rd Ave SE 1088 23rd Ave SE, Minneapolis, MN 55414",1088 23rd Ave SE 1088 23rd Ave SE,Minneapolis,MN,55414,,,,,5.0,3.0,,$2750,2750.0,2750.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.713680,#
umn_78117,"1311-1313 Franklin Ave SE 1311-1313 Franklin Ave SE, Minneapolis, MN 55414, USA         2 Bed  closeclose 1111","1313 Franklin Ave SE 1311-1313 Franklin Ave SE, Minneapolis, MN 55414",1313 Franklin Ave SE 1311-1313 Franklin Ave SE,Minneapolis,MN,55414,,,,,2.0,,,$1350,1350.0,1350.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.731015,#
umn_9730,"The Freund Haus 1015 University Ave SE, Minneapolis, MN 55414         4 - 5 Bed  closeclose 111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111","1015 University Ave SE, Minneapolis, MN 55414",1015 University Ave SE,Minneapolis,MN,55414,44.9709383,-93.2152922,1.64,,4.0,,,,,,unknown,,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.748932,#
umn_78130,"Dinkytown 6 Bedroom House 518 12th Ave SE, MINNEAPOLIS, MN 55414, USA         6 Bed  closeclose 11111111111111111","6 Bedroom House 518 12th Ave SE, MINNEAPOLIS, MN 55414",6 Bedroom House 518 12th Ave SE,MINNEAPOLIS,MN,55414,,,,,6.0,2.0,,$4350,4350.0,4350.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.768368,#
umn_83278,"1503 SE 8th St, Minneapolis, MN 55414 1503 SE 8th St, Minneapolis, MN 55414         S - 3 Bed  closeclose 1111111111111111111111111","1503 SE 8th St, Minneapolis, MN 55414",1503 SE 8th St,Minneapolis,MN,55414,44.9839,-93.2307692,1.27,,3.0,,,$875,875.0,875.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.784763,#
umn_233489,"915 7th St SE 915 7th St SE, Minneapolis, MN 55414, USA         5 Bed  closeclose 111111111111111111111111111","915 7th St SE 915 7th St SE, Minneapolis, MN 55414",915 7th St SE 915 7th St SE,Minneapolis,MN,55414,,,,,5.0,,,$4050,4050.0,4050.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.801444,#
umn_43847,"Elmwood Properties - 823 15th Ave 823 15th Ave SE, Minneapolis, MN 55414, USA         S - 3 Bed  closeclose 11111111111111111111111111111111111111111","823 15th Ave 823 15th Ave SE, Minneapolis, MN 55414",823 15th Ave 823 15th Ave SE,Minneapolis,MN,55414,,,,,3.0,,,$1300,1300.0,1300.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.820201,#
umn_100062,"611 6th St SE, Minneapolis, MN 55414, USA 611 6th St SE, Minneapolis, MN 55414, USA         3 - 4 Bed  closeclose 11111","611 6th St SE, Minneapolis, MN 55414",611 6th St SE,Minneapolis,MN,55414,44.986859,-93.2450178,1.69,,3.0,2.0,,$1995,1995.0,1995.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.837306,#
umn_115126,"Accolade Minneapolis 2650 University Ave SE, Minneapolis, MN 55414         S - 4 Bed  closeclose 111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111","2650 University Ave SE, Minneapolis, MN 55414",2650 University Ave SE,Minneapolis,MN,55414,44.9725262,-93.2193519,1.3,,4.0,,,,,,unknown,,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.855905,#
umn_12634,"GrandMarc Seven Corners 1849 Washington Ave SMinneapolis, MN 55454      Lowest Price","1849 Washington Ave S, Minneapolis, MN 55454",1849 Washington Ave S,Minneapolis,MN,55454,44.9728095,-93.246523,0.84,,4.0,,,,,,unknown,,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.880491,#
umn_38224,"303 5th Ave SE, Minneapolis, MN 55414 303 5th Ave SE, Minneapolis, MN 55414         6 Bed  closeclose 11111111111111111111111","303 5th Ave SE, Minneapolis, MN 55414",303 5th Ave SE,Minneapolis,MN,55414,44.9846498,-93.249051,1.65,,6.0,,,$3795,3795.0,3795.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.897796,#
umn_10025,"Yugo Minneapolis Edge 313 Oak Street SE, Minneapolis, MN 55414              Be Thankful for Where you Live this Thanksgiving!   Sign for our Black Friday sale and get a $600 rent credit on your 2nd month!   S - 2 Bed  closeclose 111111111111111111111111111111111111111111111111111111111111111111111","313 Oak Street SE, Minneapolis, MN 55414",313 Oak Street SE,Minneapolis,MN,55414,44.9730466,-93.2266986,0.72,,2.0,,,$600,600.0,600.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.913599,#
umn_116188,"710 11th Avenue SE Minneapolis MN 55414 710 11th Ave SE, Minneapolis, MN 55414         3 Bed  closeclose 11111111111111111111111","710 11th Avenue SE Minneapolis MN 55414 710 11th Ave SE, Minneapolis, MN 55414",710 11th Avenue SE Minneapolis MN 55414 710 11th Ave SE,Minneapolis,MN,55414,,,,,3.0,1.0,,$2250,2250.0,2250.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.930026,#
umn_9593,"1112 6th St SE, Minneapolis, MN  55414, United States 1112 6th St SE, Minneapolis, MN  55414, United States         6 Bed  closeclose 11","1112 6th St SE, Minneapolis, MN 55414",1112 6th St SE,Minneapolis,MN,55414,44.9836462,-93.2378475,1.18,,6.0,,,$4680,4680.0,4680.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.938722,#
umn_10043,"Dinnaken House 900 Washington Ave SE Minneapolis, MN 55414         2 Bed  closeclose 1111111111111111111111111111111111111111111111111111111111111111111111111111111","900 Washington Ave SE, Minneapolis, MN 55414",900 Washington Ave SE,Minneapolis,MN,55414,44.973555,-93.225504,0.82,,2.0,,,$1578,1578.0,1578.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.964143,#
umn_58542,"1046 25th Ave SE Minneapolis, MN 55414 1046 25th Ave SE Minneapolis, MN 55414         5 - 6 Bed   1","1046 25th Ave SE, Minneapolis, MN 55414",1046 25th Ave SE,Minneapolis,MN,55414,44.9893345,-93.2175832,2.31,,5.0,2.0,,$3000,3000.0,3000.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.980125,#
umn_75746,"Green Corner Apartments 1005 and 1015, 1005 12th Ave SE, Minneapolis, MN 55414, USA         2 Bed  closeclose 111111111111111111111111111111111","1005 12th Ave SE, Minneapolis, MN 55414",1005 12th Ave SE,Minneapolis,MN,55414,44.9880929,-93.234883,1.67,,2.0,,,$1280,1280.0,1280.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:58.996117,#
umn_108389,"934A 15th Ave SE Unit 200 932/934/936/938 15th Ave SE, Minneapolis, MN 55414, USA         4 Bed  closeclose 11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111","200 932/934/936/938 15th Ave SE, Minneapolis, MN 55414",200 932/934/936/938 15th Ave SE,Minneapolis,MN,55414,,,,,4.0,4.0,,$3045,3045.0,3045.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:59.015363,#
umn_38200,"1002 13th Ave SE 1002 13th Ave SE, Minneapolis, MN 55414, USA         5 Bed  closeclose 11111111111111111","1002 13th Ave SE 1002 13th Ave SE, Minneapolis, MN 55414",1002 13th Ave SE 1002 13th Ave SE,Minneapolis,MN,55414,,,,,5.0,,,$3450,3450.0,3450.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:59.032348,#
umn_38217,1509 - 1511 Rollins Ave SE 1509 Rollins Ave SE,"1509 - 1511 Rollins Ave SE 1509 Rollins Ave SE, Minneapolis, MN 55414",1509 - 1511 Rollins Ave SE 1509 Rollins Ave SE,Minneapolis,MN,55414,,,,,5.0,,,$3895,3895.0,3895.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:59.048692,#
umn_76812,"The Endurance 725 SE 8th St, Minneapolis, MN 55414, USA         Studio  closeclose 111111111111111111111","725 SE 8th St, Minneapolis, MN 55414",725 SE 8th St,Minneapolis,MN,55414,44.9880505,-93.2412498,1.71,,1.0,,,$1050,1050.0,1050.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:59.064778,#
umn_231036,"2106 SE Fairmount St, Minneapolis, MN 55414, USA 2106 SE Fairmount St, Minneapolis, MN 55414, USA         4 Bed  closeclose 1111111111111111111111111111111","2106 SE Fairmount St, Minneapolis, MN 55414",2106 SE Fairmount St,Minneapolis,MN,55414,,,,,4.0,,,$2280,2280.0,2280.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:59.080631,#
umn_43222,"521 4th St SE, Minneapolis, MN 55414 521 4th St SE, Minneapolis, MN 55414         2 - 3 Bed  closeclose 1111111111111111111111111111111111111111111111111111111111111111111111111","521 4th St SE, Minneapolis, MN 55414",521 4th St SE,Minneapolis,MN,55414,44.9853533,-93.2472356,1.63,,2.0,,,$560,560.0,560.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:59.096975,#
umn_26481,718 University Ave SE,"718 University Ave SE, Minneapolis, MN 55414",718 University Ave SE,Minneapolis,MN,55414,44.9709383,-93.2152922,1.64,,1.0,,,,,,unknown,,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:59.113539,#
umn_53326,"411 12th Ave SE 411 12th Ave SE, Minneapolis, MN 55414, USA         3 Bed  closeclose 11111111111111111111111111111","411 12th Ave SE 411 12th Ave SE, Minneapolis, MN 55414",411 12th Ave SE 411 12th Ave SE,Minneapolis,MN,55414,,,,,3.0,,,$2150,2150.0,2150.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:59.130704,#
