listing_id,building_name,full_address,street,city,state,zip,lat,lon,dist_to_campus_km,unit_label,beds,baths,sqft,rent_raw,rent_min,rent_max,price_type,is_per_bed,is_shared_bedroom,year_built,num_units,building_type,stories,has_in_unit_laundry,has_on_site_laundry,has_dishwasher,has_ac,has_heat_included,has_water_included,has_internet_included,is_furnished,has_gym,has_pool,has_rooftop_or_clubroom,has_parking_available,has_garage,pets_allowed,is_student_branded,scrape_date,source_url
khkf36c-1.0bed,Axon Green,"3140 Chowen Ave S, Minneapolis, MN 55416
Property Website",3140 Chowen Ave S,Minneapolis,MN,55416,44.9509982,-93.3249921,7.43,,1.0,1.0,830,"$1,502",1502.0,1502.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,True,False,True,False,True,True,2025-11-27T15:37:15.082419,https://www.apartments.com/axon-green-minneapolis-mn/khkf36c/
khkf36c-2.0bed,Axon Green,"3140 Chowen Ave S, Minneapolis, MN 55416
Property Website",3140 Chowen Ave S,Minneapolis,MN,55416,44.9509982,-93.3249921,7.43,,2.0,1.0,1030,"$2,022",2022.0,2022.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,True,False,True,False,True,True,2025-11-27T15:37:15.096016,https://www.apartments.com/axon-green-minneapolis-mn/khkf36c/
82gywv3-1.0bed,N&E,"107 13th Ave NE, Minneapolis, MN 55413
Property Website",107 13th Ave NE,Minneapolis,MN,55413,45.0002372,-93.269815,4.03,,1.0,1.0,727,"$1,635",1635.0,1635.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,False,True,True,False,True,True,2025-11-27T15:37:35.407041,https://www.apartments.com/ne-minneapolis-mn/82gywv3/
82gywv3-2.0bed,N&E,"107 13th Ave NE, Minneapolis, MN 55413
Property Website",107 13th Ave NE,Minneapolis,MN,55413,45.0002372,-93.269815,4.03,,2.0,2.0,871,"$2,255",2255.0,2255.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,False,True,True,False,True,True,2025-11-27T15:37:35.410723,https://www.apartments.com/ne-minneapolis-mn/82gywv3/
pl38frv-2.0bed,Parkway Place,"4040 W 31st St, St Louis Park, MN 55416, Minneapolis, MN",4040 W 31st St,St Louis Park,MN,55416,44.946882,-93.3306745,8.01,,2.0,2.0,1400,"$3,275",3275.0,3275.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,True,True,False,True,True,2025-11-27T15:38:03.083922,https://www.apartments.com/parkway-place-st-louis-park-mn/pl38frv/
12d3qv4-1.0bed,The Legends of Columbia Heights 55+ Living,"3700 Huset Pky, Columbia Heights, MN 55421
Property Website, Minneapolis, MN",3700 Huset Pky,Columbia Heights,MN,55421,45.0366908,-93.2617566,7.36,,1.0,1.0,804,"$1,439",1439.0,1439.0,per_unit,False,,,,,,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,2025-11-27T15:38:13.903396,https://www.apartments.com/the-legends-of-columbia-heights-55-living-columbia-heights-mn/12d3qv4/
12d3qv4-2.0bed,The Legends of Columbia Heights 55+ Living,"3700 Huset Pky, Columbia Heights, MN 55421
Property Website, Minneapolis, MN",3700 Huset Pky,Columbia Heights,MN,55421,45.0366908,-93.2617566,7.36,,2.0,2.0,945,"$1,517",1517.0,1517.0,per_unit,False,,,,,,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,2025-11-27T15:38:13.907400,https://www.apartments.com/the-legends-of-columbia-heights-55-living-columbia-heights-mn/12d3qv4/
sem4e27-1.0bed,Akin Apartments,"3536 Nicollet Ave, Minneapolis, MN 55408
Property Website",3536 Nicollet Ave,Minneapolis,MN,55408,44.938472,-93.2782473,5.09,,1.0,1.0,747,"$1,660",1660.0,1660.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,False,False,True,True,True,True,2025-11-27T15:38:26.927889,https://www.apartments.com/akin-apartments-minneapolis-mn/sem4e27/
sem4e27-2.0bed,Akin Apartments,"3536 Nicollet Ave, Minneapolis, MN 55408
Property Website",3536 Nicollet Ave,Minneapolis,MN,55408,44.938472,-93.2782473,5.09,,2.0,2.0,1062,"$2,950",2950.0,2950.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,False,False,True,True,True,True,2025-11-27T15:38:26.942590,https://www.apartments.com/akin-apartments-minneapolis-mn/sem4e27/
y1zh26t-1.0bed,Arrive 4301,"4301 Park Glen Rd, Saint Louis Park, MN 55416
Property Website, Minneapolis, MN",4301 Park Glen Rd,Saint Louis Park,MN,55416,44.9438798,-93.334385,8.4,,1.0,1.0,763,"$1,570",1570.0,1570.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-27T15:38:38.463573,https://www.apartments.com/arrive-4301-saint-louis-park-mn/y1zh26t/
y1zh26t-2.0bed,Arrive 4301,"4301 Park Glen Rd, Saint Louis Park, MN 55416
Property Website, Minneapolis, MN",4301 Park Glen Rd,Saint Louis Park,MN,55416,44.9438798,-93.334385,8.4,,2.0,2.0,1129,"$2,045",2045.0,2045.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-27T15:38:38.481660,https://www.apartments.com/arrive-4301-saint-louis-park-mn/y1zh26t/
pntb6wr-1.0bed,3701 Lake St,"3701 W Lake St, Minneapolis, MN 55416
Property Website",3701 W Lake St,Minneapolis,MN,55416,44.9482359,-93.326575,7.65,,1.0,1.0,775,"$1,150",1150.0,1150.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,False,False,False,True,False,True,True,2025-11-27T15:38:49.358121,https://www.apartments.com/3701-lake-st-minneapolis-mn/pntb6wr/
2bw7q48-1.0bed,Arrive Inglewood Trails,"3200 Inglewood Ave S, Saint Louis Park, MN 55416
Property Website, Minneapolis, MN",3200 Inglewood Ave S,Saint Louis Park,MN,55416,44.945974,-93.3304914,8.03,,1.0,1.0,844,"$1,470",1470.0,1470.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-27T15:42:06.799573,https://www.apartments.com/arrive-inglewood-trails-saint-louis-park-mn/2bw7q48/
2bw7q48-2.0bed,Arrive Inglewood Trails,"3200 Inglewood Ave S, Saint Louis Park, MN 55416
Property Website, Minneapolis, MN",3200 Inglewood Ave S,Saint Louis Park,MN,55416,44.945974,-93.3304914,8.03,,2.0,2.0,1224,"$2,015",2015.0,2015.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-27T15:42:06.805142,https://www.apartments.com/arrive-inglewood-trails-saint-louis-park-mn/2bw7q48/
lzbyybd-1.0bed,4060-4100 4th St NE,"4060-4100 4th St NE, Columbia Hts, MN 55421, Minneapolis, MN",4060-4100 4th St NE,Columbia Hts,MN,55421,45.036158,-93.2629088,7.33,,1.0,1.0,550,$900,900.0,900.0,per_unit,False,,,,,,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,2025-11-27T16:21:11.512120,https://www.apartments.com/4060-4100-4th-st-ne-columbia-hts-mn/lzbyybd/
gjv32kw-1.0bed,Jax Apartments,"2333 Jackson St NE, Minneapolis, MN 55418
Property Website",2333 Jackson St NE,Minneapolis,MN,55418,45.011808,-93.2488014,4.42,,1.0,1.0,680,"$1,545",1545.0,1545.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,2025-11-27T16:32:47.360044,https://www.apartments.com/jax-apartments-minneapolis-mn/gjv32kw/
gjv32kw-2.0bed,Jax Apartments,"2333 Jackson St NE, Minneapolis, MN 55418
Property Website",2333 Jackson St NE,Minneapolis,MN,55418,45.011808,-93.2488014,4.42,,2.0,2.0,920,"$1,955",1955.0,1955.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,2025-11-27T16:32:47.324876,https://www.apartments.com/jax-apartments-minneapolis-mn/gjv32kw/
f7bcyns-1.0bed,New Boston Square,"2015 Central Ave NE, Minneapolis, MN 55418
Property Website",2015 Central Ave NE,Minneapolis,MN,55418,45.0090675,-93.2472114,4.1,,1.0,1.0,754,"$1,415",1415.0,1415.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,2025-11-27T16:32:58.162577,https://www.apartments.com/new-boston-square-minneapolis-mn/f7bcyns/
f7bcyns-2.0bed,New Boston Square,"2015 Central Ave NE, Minneapolis, MN 55418
Property Website",2015 Central Ave NE,Minneapolis,MN,55418,45.0090675,-93.2472114,4.1,,2.0,1.0,1050,"$1,600",1600.0,1600.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,2025-11-27T16:32:58.170066,https://www.apartments.com/new-boston-square-minneapolis-mn/f7bcyns/
zezks7z-1.0bed,Marbella on Dean,"3036 W Lake St, Minneapolis, MN 55416
Property Website",3036 W Lake St,Minneapolis,MN,55416,44.9482776,-93.3188384,7.09,,1.0,1.0,819,"$2,030",2030.0,2030.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-27T16:34:04.439898,https://www.apartments.com/marbella-on-dean-minneapolis-mn/zezks7z/
zezks7z-2.0bed,Marbella on Dean,"3036 W Lake St, Minneapolis, MN 55416
Property Website",3036 W Lake St,Minneapolis,MN,55416,44.9482776,-93.3188384,7.09,,2.0,2.0,1124,"$2,275",2275.0,2275.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-27T16:34:04.447752,https://www.apartments.com/marbella-on-dean-minneapolis-mn/zezks7z/
27x6qv8-1.0bed,ZEO Apartments,"3145 Hennepin Ave, Minneapolis, MN 55408
Property Website",3145 Hennepin Ave,Minneapolis,MN,55408,44.9449773,-93.297977,5.8,,1.0,1.0,693,"$1,650",1650.0,1650.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,2025-11-27T16:35:19.286136,https://www.apartments.com/zeo-apartments-minneapolis-mn/27x6qv8/
59lwtkn-1.0bed,Best Apartments,"2006-2008 Park Ave, Minneapolis, MN 55404",2006-2008 Park Ave,Minneapolis,MN,55404,44.974968,-93.2609318,1.98,,1.0,1.0,800,"$1,025",1025.0,1025.0,per_unit,False,,,,,,True,True,False,True,False,False,False,True,False,False,False,True,False,True,True,2025-11-27T16:35:32.102042,https://www.apartments.com/best-apartments-minneapolis-mn/59lwtkn/
59lwtkn-0bed,Best Apartments,"2006-2008 Park Ave, Minneapolis, MN 55404",2006-2008 Park Ave,Minneapolis,MN,55404,44.974968,-93.2609318,1.98,,0.0,1.0,500,$835,835.0,835.0,per_unit,False,,,,,,True,True,False,True,False,False,False,True,False,False,False,True,False,True,True,2025-11-27T16:35:32.091493,https://www.apartments.com/best-apartments-minneapolis-mn/59lwtkn/
hkb5332-1.0bed,LakeHaus,"3100 W Lake St, Minneapolis, MN 55416
Property Website",3100 W Lake St,Minneapolis,MN,55416,44.948278,-93.319481,7.13,,1.0,1.0,769,"$2,275",2275.0,2275.0,per_unit,False,,,,,,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-27T16:37:05.049191,https://www.apartments.com/lakehaus-minneapolis-mn/hkb5332/
hkb5332-2.0bed,LakeHaus,"3100 W Lake St, Minneapolis, MN 55416
Property Website",3100 W Lake St,Minneapolis,MN,55416,44.948278,-93.319481,7.13,,2.0,2.0,1144,"$3,530",3530.0,3530.0,per_unit,False,,,,,,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-27T16:37:05.122140,https://www.apartments.com/lakehaus-minneapolis-mn/hkb5332/
fj758qs-2.0bed,Isles East,"1101-1105 W 28th St, Minneapolis, MN 55408
Leasing Office: 1414 3rd St, Minneapolis, MN 55454
Property Website",1101-1105 W 28th St,Minneapolis,MN,55408,44.9519606,-93.2948139,5.2,,2.0,1.0,1025,"$1,575",1575.0,1575.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,False,False,False,True,False,True,True,2025-11-27T16:52:15.373169,https://www.apartments.com/isles-east-minneapolis-mn/fj758qs/
1yzrd24-0bed,116 Oak Grove St – Oak Grove Downtown,"116 Oak Grove St, Minneapolis, MN 55403
Property Website",116 Oak Grove St,Minneapolis,MN,55403,44.9667328,-93.2802251,3.56,,0.0,1.0,440,$815,815.0,815.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,False,False,False,True,False,True,True,2025-11-27T17:00:41.547915,https://www.apartments.com/116-oak-grove-st-oak-grove-downtown-minneapolis-mn/1yzrd24/
dyv7zyl-0bed,Loring Grove Apartments,"125 Oak Grove St, Minneapolis, MN 55403
Property Website",125 Oak Grove St,Minneapolis,MN,55403,44.9661806,-93.2806299,3.6,,0.0,1.0,399,$875,875.0,875.0,per_unit,False,,,,,,True,True,False,True,False,False,False,True,True,False,False,True,False,True,True,2025-11-27T17:03:24.241278,https://www.apartments.com/loring-grove-apartments-minneapolis-mn/dyv7zyl/
keg3ltc-2.0bed,3828 Apartments,"3806 28th Ave, Minneapolis, MN 55406
Property Website",3806 28th Ave,Minneapolis,MN,55406,44.9337548,-93.2324609,4.38,,2.0,2.0,1007,"$1,925",1925.0,1925.0,per_unit,False,,,,,,True,False,False,True,False,False,False,True,False,False,True,True,False,True,True,2025-11-27T17:33:42.747263,https://www.apartments.com/3828-apartments-minneapolis-mn/keg3ltc/
keg3ltc-0bed,3828 Apartments,"3806 28th Ave, Minneapolis, MN 55406
Property Website",3806 28th Ave,Minneapolis,MN,55406,44.9337548,-93.2324609,4.38,,0.0,1.0,634,"$1,345",1345.0,1345.0,per_unit,False,,,,,,True,False,False,True,False,False,False,True,False,False,True,True,False,True,True,2025-11-27T17:33:42.740067,https://www.apartments.com/3828-apartments-minneapolis-mn/keg3ltc/
ckbwjlg-2.0bed,The Central,"3503 2nd Ave S, Minneapolis, MN 55408
Property Website",3503 2nd Ave S,Minneapolis,MN,55408,44.9392461,-93.2736904,4.8,,2.0,1.0,715,"$1,578",1578.0,1578.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,False,True,True,False,True,True,2025-11-27T17:34:53.146208,https://www.apartments.com/the-central-minneapolis-mn/ckbwjlg/
ckbwjlg-0bed,The Central,"3503 2nd Ave S, Minneapolis, MN 55408
Property Website",3503 2nd Ave S,Minneapolis,MN,55408,44.9392461,-93.2736904,4.8,,0.0,1.0,390,$998,998.0,998.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,False,True,True,False,True,True,2025-11-27T17:34:53.142761,https://www.apartments.com/the-central-minneapolis-mn/ckbwjlg/
y0zj0pr-1.0bed,Lynn Plaza,"3612-3624 Lynn Ave, Saint Louis Park, MN 55416
Leasing Office: 4300 MN-7, St. Louis Park, MN 55416, Minneapolis, MN",3612-3624 Lynn Ave,Saint Louis Park,MN,55416,44.9287829,-93.3367283,9.34,,1.0,1.0,610,"$1,095",1095.0,1095.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,False,False,False,True,False,True,True,2025-11-27T18:16:50.554116,https://www.apartments.com/lynn-plaza-saint-louis-park-mn/y0zj0pr/
rg9qf11-1.0bed,Lauderdale Hollows,"1622 Carl St, Lauderdale, MN 55108
Property Website, Minneapolis, MN",1622 Carl St,Lauderdale,MN,55108,44.9902431,-93.200709,3.36,,1.0,1.0,728,"$1,085",1085.0,1085.0,per_unit,False,,,,,,True,True,False,True,False,False,False,False,False,False,False,True,True,True,True,2025-11-27T18:17:05.149818,https://www.apartments.com/lauderdale-hollows-lauderdale-mn/rg9qf11/
rg9qf11-2.0bed,Lauderdale Hollows,"1622 Carl St, Lauderdale, MN 55108
Property Website, Minneapolis, MN",1622 Carl St,Lauderdale,MN,55108,44.9902431,-93.200709,3.36,,2.0,1.0,928,"$1,270",1270.0,1270.0,per_unit,False,,,,,,True,True,False,True,False,False,False,False,False,False,False,True,True,True,True,2025-11-27T18:17:05.157407,https://www.apartments.com/lauderdale-hollows-lauderdale-mn/rg9qf11/
93c8hh6-1.0bed,The Bryn,"2823 Wayzata Blvd, Minneapolis, MN 55405
Property Website",2823 Wayzata Blvd,Minneapolis,MN,55405,44.9698497,-93.3156489,6.28,,1.0,1.0,425,"$1,295",1295.0,1295.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,False,False,True,False,True,True,2025-11-27T18:17:18.163719,https://www.apartments.com/the-bryn-minneapolis-mn/93c8hh6/
sr1d7k6-1.0bed,Central Park West,"1511 Utica Ave S, Saint Louis Park, MN 55416
Property Website, Minneapolis, MN",1511 Utica Ave S,Saint Louis Park,MN,55416,44.9689098,-93.3438831,8.51,,1.0,2.0,1226,"$2,703",2703.0,2703.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,True,True,False,True,True,2025-11-27T18:19:00.043494,https://www.apartments.com/central-park-west-saint-louis-park-mn/sr1d7k6/
sr1d7k6-2.0bed,Central Park West,"1511 Utica Ave S, Saint Louis Park, MN 55416
Property Website, Minneapolis, MN",1511 Utica Ave S,Saint Louis Park,MN,55416,44.9689098,-93.3438831,8.51,,2.0,2.0,1132,"$2,461",2461.0,2461.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,True,True,False,True,True,2025-11-27T18:19:00.052352,https://www.apartments.com/central-park-west-saint-louis-park-mn/sr1d7k6/
mpxsf1j-1.0bed,MODA on Raymond,"760 Raymond Ave, Saint Paul, MN 55114
Property Website, St Paul, MN",760 Raymond Ave,Saint Paul,MN,55114,44.9643785,-93.1972592,3.19,,1.0,1.0,680,"$1,458",1458.0,1458.0,per_unit,False,,,,,,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-27T18:19:13.533685,https://www.apartments.com/moda-on-raymond-saint-paul-mn/mpxsf1j/
mpxsf1j-2.0bed,MODA on Raymond,"760 Raymond Ave, Saint Paul, MN 55114
Property Website, St Paul, MN",760 Raymond Ave,Saint Paul,MN,55114,44.9643785,-93.1972592,3.19,,2.0,2.0,1127,"$2,452",2452.0,2452.0,per_unit,False,,,,,,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-27T18:19:13.561654,https://www.apartments.com/moda-on-raymond-saint-paul-mn/mpxsf1j/
drby7ph-1.0bed,Greenway Village Apartments,"1570 Eustis St, Lauderdale, MN 55108
Property Website, Minneapolis, MN",1570 Eustis St,Lauderdale,MN,55108,44.9884613,-93.2023646,3.14,,1.0,1.0,625,"$1,405",1405.0,1405.0,per_unit,False,,,,,,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,2025-11-27T18:19:31.752785,https://www.apartments.com/greenway-village-apartments-lauderdale-mn/drby7ph/
drby7ph-2.0bed,Greenway Village Apartments,"1570 Eustis St, Lauderdale, MN 55108
Property Website, Minneapolis, MN",1570 Eustis St,Lauderdale,MN,55108,44.9884613,-93.2023646,3.14,,2.0,1.0,800,"$1,799",1799.0,1799.0,per_unit,False,,,,,,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,2025-11-27T18:19:31.756416,https://www.apartments.com/greenway-village-apartments-lauderdale-mn/drby7ph/
l6swn9e-1.0bed,Grain Belt,"1215 Marshall St NE, Minneapolis, MN 55413
Property Website",1215 Marshall St NE,Minneapolis,MN,55413,44.9995778,-93.2691225,3.94,,1.0,1.0,879,"$2,039",2039.0,2039.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,False,False,True,True,True,True,2025-11-27T18:19:44.319043,https://www.apartments.com/grain-belt-minneapolis-mn/l6swn9e/
l6swn9e-2.0bed,Grain Belt,"1215 Marshall St NE, Minneapolis, MN 55413
Property Website",1215 Marshall St NE,Minneapolis,MN,55413,44.9995778,-93.2691225,3.94,,2.0,2.0,1246,"$2,400",2400.0,2400.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,False,False,True,True,True,True,2025-11-27T18:19:44.350327,https://www.apartments.com/grain-belt-minneapolis-mn/l6swn9e/
ysbhm2v-1.0bed,Flux Apartments,"2838 Fremont Ave S, Minneapolis, MN 55408
Property Website",2838 Fremont Ave S,Minneapolis,MN,55408,44.950955,-93.2948508,5.25,,1.0,1.0,975,"$1,745",1745.0,1745.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,False,True,False,True,True,2025-11-27T18:21:45.037421,https://www.apartments.com/flux-apartments-minneapolis-mn/ysbhm2v/
ysbhm2v-2.0bed,Flux Apartments,"2838 Fremont Ave S, Minneapolis, MN 55408
Property Website",2838 Fremont Ave S,Minneapolis,MN,55408,44.950955,-93.2948508,5.25,,2.0,2.0,1161,"$2,455",2455.0,2455.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,False,True,False,True,True,2025-11-27T18:21:45.068109,https://www.apartments.com/flux-apartments-minneapolis-mn/ysbhm2v/
6bz0m1v-1.0bed,Risor of St. Louis Park - Active Adult 55+,"3510 Beltline Blvd, Minneapolis, MN 55416
Property Website",3510 Beltline Blvd,Minneapolis,MN,55416,44.9400144,-93.3410574,9.06,,1.0,2.0,1088,"$2,699",2699.0,2699.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,True,True,False,True,True,2025-11-27T18:22:01.751608,https://www.apartments.com/risor-of-st-louis-park-active-adult-55-minneapolis-mn/6bz0m1v/
6bz0m1v-2.0bed,Risor of St. Louis Park - Active Adult 55+,"3510 Beltline Blvd, Minneapolis, MN 55416
Property Website",3510 Beltline Blvd,Minneapolis,MN,55416,44.9400144,-93.3410574,9.06,,2.0,2.0,1136,"$2,869",2869.0,2869.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,True,True,False,True,True,2025-11-27T18:22:01.755465,https://www.apartments.com/risor-of-st-louis-park-active-adult-55-minneapolis-mn/6bz0m1v/
mlet0qj-1.0bed,Tyler Street Stacks,"1180 Tyler St NE, Minneapolis, MN 55413
Property Website",1180 Tyler St NE,Minneapolis,MN,55413,44.9999217,-93.2462117,3.09,,1.0,1.0,803,"$2,308",2308.0,2308.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,False,False,True,False,True,True,2025-11-27T18:22:14.727709,https://www.apartments.com/tyler-street-stacks-minneapolis-mn/mlet0qj/
mlet0qj-2.0bed,Tyler Street Stacks,"1180 Tyler St NE, Minneapolis, MN 55413
Property Website",1180 Tyler St NE,Minneapolis,MN,55413,44.9999217,-93.2462117,3.09,,2.0,2.0,963,"$2,428",2428.0,2428.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,False,False,True,False,True,True,2025-11-27T18:22:14.735661,https://www.apartments.com/tyler-street-stacks-minneapolis-mn/mlet0qj/
2pmp7n8-1.0bed,Park Point I,"4301-4325 Minnetonka Blvd, Saint Louis Park, MN 55416
Property Website, Minneapolis, MN",4301-4325 Minnetonka Blvd,Saint Louis Park,MN,55416,44.9483733,-93.3320646,8.05,,1.0,1.0,630,"$1,175",1175.0,1175.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,False,False,False,True,False,True,True,2025-11-27T18:24:22.122949,https://www.apartments.com/park-point-i-saint-louis-park-mn/2pmp7n8/
2pmp7n8-2.0bed,Park Point I,"4301-4325 Minnetonka Blvd, Saint Louis Park, MN 55416
Property Website, Minneapolis, MN",4301-4325 Minnetonka Blvd,Saint Louis Park,MN,55416,44.9483733,-93.3320646,8.05,,2.0,1.0,730,"$1,350",1350.0,1350.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,False,False,False,True,False,True,True,2025-11-27T18:24:22.127590,https://www.apartments.com/park-point-i-saint-louis-park-mn/2pmp7n8/
kpm9z68-1.0bed,The Flats at West End,"5310 W 16th St, Saint Louis Park, MN 55416
Property Website, Minneapolis, MN",5310 W 16th St,Saint Louis Park,MN,55416,44.968649,-93.3466571,8.73,,1.0,1.0,752,"$1,840",1840.0,1840.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-27T18:24:48.016098,https://www.apartments.com/the-flats-at-west-end-saint-louis-park-mn/kpm9z68/
kpm9z68-2.0bed,The Flats at West End,"5310 W 16th St, Saint Louis Park, MN 55416
Property Website, Minneapolis, MN",5310 W 16th St,Saint Louis Park,MN,55416,44.968649,-93.3466571,8.73,,2.0,2.0,1258,"$2,495",2495.0,2495.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-27T18:24:48.020837,https://www.apartments.com/the-flats-at-west-end-saint-louis-park-mn/kpm9z68/
wrwrxbl-0bed,Windom Gables,"33 Wentworth Ct E, Minneapolis, MN 55419
Property Website",33 Wentworth Ct E,Minneapolis,MN,55419,44.8912827,-93.2796795,9.73,,0.0,1.0,550,$995,995.0,995.0,per_unit,False,,,,,,True,False,False,True,False,False,False,True,False,True,False,False,True,True,True,2025-11-27T18:55:26.729341,https://www.apartments.com/windom-gables-minneapolis-mn/wrwrxbl/
v2hs89f-1.0bed,ReNew Minnehaha,"6045 Lyndale Ave, Minneapolis, MN 55419
Property Website",6045 Lyndale Ave,Minneapolis,MN,55419,44.892969,-93.2879353,9.81,,1.0,1.0,750,"$1,250",1250.0,1250.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,True,False,True,True,True,True,2025-11-27T19:06:44.324613,https://www.apartments.com/renew-minnehaha-minneapolis-mn/v2hs89f/
v2hs89f-2.0bed,ReNew Minnehaha,"6045 Lyndale Ave, Minneapolis, MN 55419
Property Website",6045 Lyndale Ave,Minneapolis,MN,55419,44.892969,-93.2879353,9.81,,2.0,1.0,1050,"$1,697",1697.0,1697.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,True,False,True,True,True,True,2025-11-27T19:06:44.328718,https://www.apartments.com/renew-minnehaha-minneapolis-mn/v2hs89f/
h4l81w0-1.0bed,Minikahda Court Apartments,"3504 Minikahda Ct, Saint Louis Park, MN 55416
Property Website, Minneapolis, MN",3504 Minikahda Ct,Saint Louis Park,MN,55416,44.9391755,-93.3311072,8.39,,1.0,1.0,600,"$1,475",1475.0,1475.0,per_unit,False,,,,,,True,True,False,True,False,False,False,True,True,True,False,True,True,True,True,2025-11-27T19:06:57.614328,https://www.apartments.com/minikahda-court-apartments-saint-louis-park-mn/h4l81w0/
h4l81w0-2.0bed,Minikahda Court Apartments,"3504 Minikahda Ct, Saint Louis Park, MN 55416
Property Website, Minneapolis, MN",3504 Minikahda Ct,Saint Louis Park,MN,55416,44.9391755,-93.3311072,8.39,,2.0,1.0,680,"$1,465",1465.0,1465.0,per_unit,False,,,,,,True,True,False,True,False,False,False,True,True,True,False,True,True,True,True,2025-11-27T19:06:57.618003,https://www.apartments.com/minikahda-court-apartments-saint-louis-park-mn/h4l81w0/
qc9rsgx-2.0bed,Gauvette Park Apartments,"233 42nd Ave NE, Columbia Heights, MN 55421, Minneapolis, MN",233 42nd Ave NE,Columbia Heights,MN,55421,45.036158,-93.2629088,7.33,,2.0,1.0,957,"$1,375",1375.0,1375.0,per_unit,False,,,,,,True,True,True,True,False,False,False,False,False,False,False,True,True,True,True,2025-11-27T21:37:39.868539,https://www.apartments.com/gauvette-park-apartments-columbia-heights-mn/qc9rsgx/
